,PCTBLACK,PCTWHITE,COUNT,PCTHISPANIC,surname,frequency,PCTASIAN,other
76028,26.71,66.36,4070,3.02,lauderdale,15148.0,1.23,0
34898,0.89,94.83,27787,1.98,doherty,15165.0,0.9300000000000000,0
82079,0.76,93.44,7504,2.99,maclean,15168.0,1.03,0
39087,6.7,88.06,13130,2.3,ely,15171.0,1.23,0
25417,7.83,86.36,8355,2.69,cochrane,15196.0,1.15,0
121697,0.69,67.19,6114,28.52,serra,15218.0,2.84,0
104589,18.69,74.58,6275,3.19,pilgrim,15220.0,1.3600000000000000,0
7157,19.17,75.26,61625,2.23,ballard,15245.0,1.24,0
93856,1.56,93.03,3790,2.72,murdoch,15255.0,1.19,0
58160,22.14,66.22,3934,7.32,heron,15266.0,2.2600000000000000,0
61684,5.47,89.71,4588,2.24,humble,15266.0,1.35,0
102258,1.77,92.11,4815,2.2,peach,15274.0,2.24,0
109701,0.27,94.55,36636,2.58,rasmussen,15275.0,1.17,0
36748,0.79,93.3,4818,1.85,dull,15299.0,2.83,0
92762,8.17,87.0,5521,2.17,mortimer,15321.0,0.83,0
8057,4.76,89.88,20366,2.52,barnard,15358.0,1.29,0
141548,4.67,89.41,3901,2.33,vineyard,15381.0,1.46,1
93759,4.05,89.9,6918,3.35,munro,15421.0,1.17,0
69329,3.43,89.79,5457,3.61,kite,15428.0,1.61,0
122665,20.64,73.49,90517,2.23,shelton,15458.0,1.1400000000000000,0
87015,1.01,94.65,14309,2.29,mcdonnell,15460.0,0.8,0
87364,0.69,94.42,34871,2.53,mcgrath,15463.0,1.04,0
87727,24.09,69.99,30769,2.38,mcleod,15463.0,1.23,0
127045,0.8,95.35,3508,2.0,spies,15506.0,0.0,0
110487,28.24,66.05,73919,2.62,reese,15537.0,1.02,0
120085,0.61,94.49,17325,2.22,schuster,15549.0,1.56,0
21533,12.62,81.99,11506,2.5,cary,15593.0,1.15,0
65685,1.86,86.07,14584,3.05,kahn,15608.0,7.78,0
28164,5.35,90.11,31098,1.95,crowley,15623.0,0.99,0
44241,3.64,91.05,9116,2.45,forster,15628.0,1.37,0
120035,0.7,94.81,104888,2.22,schultz,15631.0,1.0,0
114549,7.03,87.26,13993,2.24,rowan,15650.0,1.5500000000000000,0
30027,3.78,89.71,3594,2.7,dart,15657.0,1.81,0
8365,9.29,84.8,15339,2.5,bartholomew,15667.0,1.3400000000000000,0
85385,20.42,73.18,55595,2.32,massey,15685.0,2.13,0
18454,15.48,78.72,22117,2.08,bunch,15709.0,1.76,0
700,42.95,50.75,18169,2.3,addison,15764.0,1.64,0
5563,17.4,73.6,4753,3.43,aubrey,15767.0,2.9700000000000000,0
106895,14.36,78.2,16975,3.13,prescott,15770.0,1.8900000000000000,0
27605,5.83,89.31,15567,1.97,craven,15773.0,1.06,0
22867,17.85,72.7,3198,5.1,chalk,15781.0,2.09,0
29633,2.9,87.91,3036,2.9,dane,15785.0,4.640000000000000,0
33599,31.12,63.46,18123,2.23,dickens,15792.0,1.25,0
56543,33.19,61.08,85974,2.47,haynes,15803.0,1.0,0
53573,25.98,67.84,23524,2.23,gunn,15811.0,1.56,0
68523,7.77,87.02,5146,2.22,kiel,15847.0,2.06,0
88147,2.58,91.36,22727,2.63,mead,15881.0,1.69,0
85025,8.15,81.28,11751,6.31,martins,15922.0,2.21,0
98754,0.4,94.76,164035,2.03,olson,15973.0,1.38,0
128485,0.87,94.64,23735,2.41,steiner,15978.0,0.87,0
34807,10.67,83.52,30732,2.43,dodd,16026.0,1.42,0
34835,29.9,54.91,7066,8.49,doe,16035.0,4.74,0
53180,20.25,73.46,7871,2.05,guess,16071.0,1.55,0
110486,0.85,93.9,12754,2.54,rees,16075.0,1.1,0
104015,9.68,85.1,52044,2.29,phelps,16082.0,1.12,0
75689,0.49,94.79,122587,1.95,larson,16082.0,1.3600000000000000,0
87699,7.08,87.99,74816,2.38,mclaughlin,16088.0,1.1100000000000000,0
97095,41.38,52.53,22461,2.33,norwood,16097.0,1.06,0
91385,2.92,85.08,11150,1.94,moe,16116.0,7.84,0
42409,3.04,66.54,27898,26.05,ferreira,16117.0,2.09,0
64074,9.29,84.87,35350,2.77,jarvis,16118.0,1.11,0
26237,0.73,94.9,29710,2.11,connolly,16120.0,1.02,0
49189,13.84,81.2,42693,2.29,gillespie,16124.0,0.95,0
33301,1.87,91.66,12249,1.88,dewey,16127.0,2.57,0
113650,0.53,84.76,29018,12.26,romano,16139.0,1.6400000000000000,0
134255,25.36,68.62,21813,2.49,thorpe,16149.0,1.24,0
46503,24.47,69.5,34909,2.7,galloway,16151.0,1.08,0
9456,17.64,77.05,11763,2.42,beckett,16156.0,0.96,0
21131,1.82,93.44,4282,2.38,carleton,16158.0,1.26,0
102370,3.6,90.68,40055,2.64,peck,16164.0,1.4,0
102255,3.35,91.45,5345,2.25,peabody,16164.0,1.7000000000000000,0
131382,4.76,90.6,52410,2.38,sweeney,16235.0,0.9500000000000000,0
139016,12.88,81.62,47324,2.44,vance,16274.0,1.2000000000000000,0
113232,3.17,90.91,25286,2.4,roe,16281.0,1.81,0
101503,3.21,90.79,10555,2.67,parry,16289.0,1.5600000000000000,0
145607,26.33,68.05,31018,2.17,wilder,16300.0,1.21,0
138116,15.03,79.2,57064,2.17,underwood,16318.0,1.57,0
28531,1.77,92.68,20000,2.34,cullen,16381.0,1.32,0
92725,14.72,79.85,56840,2.15,morrow,16388.0,1.24,0
37408,11.36,83.22,47170,2.5,dyer,16388.0,1.1600000000000000,0
94731,10.94,84.3,19182,1.88,napier,16405.0,0.96,0
29905,5.73,82.89,3472,2.97,dare,16411.0,6.74,0
60114,36.07,58.27,58040,2.12,holloway,16425.0,1.01,0
120041,0.28,95.71,25292,1.74,schumacher,16444.0,1.01,0
111910,0.45,94.78,29880,2.74,richter,16509.0,0.87,0
116867,9.0,62.88,11123,3.25,samson,16524.0,21.48,0
38966,1.49,92.09,6119,3.27,elmer,16531.0,1.67,0
67044,0.38,95.31,31780,2.65,katz,16533.0,0.77,0
47031,9.12,85.54,11331,2.56,gardiner,16536.0,1.0700000000000000,0
122485,2.12,93.03,3356,2.32,shear,16549.0,1.13,0
92633,3.36,91.24,11028,2.89,morley,16553.0,1.1100000000000000,0
6790,3.3,91.44,34721,2.4,baird,16592.0,1.27,0
129746,5.17,89.78,3962,1.54,straw,16602.0,1.49,0
115531,2.85,92.14,14228,2.02,ryder,16616.0,1.3,0
112957,2.8,91.84,8137,2.41,robson,16623.0,1.33,0
144427,1.2,94.38,8023,1.89,wentworth,16634.0,0.92,0
78051,0.76,95.35,19144,2.2,levin,16639.0,0.76,0
101970,7.35,85.18,3306,3.09,patty,16645.0,2.24,0
103539,1.33,93.42,58480,2.51,petersen,16657.0,1.2,0
114033,0.76,95.18,26307,2.22,rosenberg,16657.0,0.8200000000000000,0
57420,7.58,86.39,11649,2.12,helm,16677.0,1.49,0
19753,0.35,93.99,5192,2.31,cairns,16695.0,1.7200000000000000,0
64834,2.53,92.01,7313,2.52,johnstone,16724.0,1.32,0
132049,10.34,84.32,9048,2.5,taft,16762.0,1.19,0
134938,12.79,78.65,15780,2.66,titus,16766.0,3.67,0
39853,6.17,87.78,22496,2.68,erwin,16771.0,1.6100000000000000,0
21719,3.72,90.24,7581,2.31,cass,16834.0,1.9000000000000000,0
65171,5.51,88.56,18110,2.42,judd,16879.0,1.6600000000000000,0
75133,1.95,92.7,30984,2.51,lange,16891.0,1.48,0
143318,7.97,84.28,4477,1.83,warrington,16896.0,3.4900000000000000,0
40650,2.34,93.27,10039,1.71,faber,16952.0,1.65,0
106786,9.12,84.1,3773,3.53,pray,16962.0,1.22,0
81278,0.35,93.29,24347,3.26,lund,16977.0,1.45,0
101385,7.87,87.21,9767,2.12,parkinson,16977.0,1.2,0
28773,25.99,68.67,17234,2.19,currie,17005.0,1.02,0
18706,2.12,93.19,19480,2.15,burger,17039.0,1.2,0
57954,19.15,73.47,4803,3.08,herd,17045.0,1.67,0
44928,2.86,93.02,4023,1.96,freeze,17048.0,0.74,0
11223,13.06,80.26,12461,4.09,bertrand,17052.0,0.81,0
26951,2.18,92.24,5879,2.53,cory,17055.0,1.38,0
145682,25.46,69.32,18314,2.23,wilkes,17064.0,0.94,0
44084,27.13,65.78,28605,2.5,foreman,17082.0,2.09,0
56566,22.59,70.99,15665,2.12,hayward,17085.0,1.77,0
61688,2.98,90.99,6573,2.53,hume,17107.0,1.51,0
51469,0.54,94.74,13301,2.59,graf,17149.0,0.87,0
88899,27.14,67.64,20008,2.24,melvin,17174.0,1.1100000000000000,0
105607,12.52,80.15,23563,2.05,poe,17203.0,3.1400000000000000,0
90639,5.66,87.41,21439,2.76,miner,17207.0,2.21,0
109536,37.98,53.33,16871,2.76,ransom,17222.0,2.75,0
62041,10.55,84.23,18479,2.11,hutton,17224.0,1.07,0
118036,13.62,80.83,49028,2.29,sawyer,17225.0,1.2800000000000000,0
79549,12.3,81.22,27643,2.23,locke,17240.0,2.04,0
16174,0.68,94.26,34491,2.9,braun,17249.0,0.8900000000000000,0
121275,17.84,76.51,42577,2.13,sellers,17253.0,1.51,0
126853,7.4,86.89,13284,2.5,spear,17255.0,1.27,0
122367,23.71,70.96,28879,2.32,sharpe,17257.0,0.88,0
145512,2.41,91.74,4904,1.81,wight,17289.0,1.78,0
91314,7.02,84.98,15847,2.95,mock,17313.0,3.31,0
136010,17.19,77.45,3525,2.3,trader,17365.0,1.19,0
117106,17.78,76.62,36312,2.39,sanford,17434.0,1.21,0
59299,4.33,90.49,13608,2.11,hitchcock,17437.0,1.3200000000000000,0
143712,11.39,82.78,26405,2.82,webber,17454.0,1.18,0
131633,20.72,72.96,18896,2.65,sylvester,17475.0,1.74,0
3025,7.88,84.65,22385,4.0,ames,17493.0,1.58,0
24935,1.03,93.14,3674,2.67,claus,17500.0,1.77,0
5468,26.67,67.62,51671,2.21,atkins,17502.0,1.0900000000000000,0
125236,13.85,79.42,43261,2.25,sloan,17518.0,2.4000000000000000,0
6752,12.13,81.67,14957,2.6,bail,17522.0,2.1,0
1811,7.51,88.05,10119,1.88,alderman,17548.0,1.03,0
114744,5.92,88.22,23165,3.13,rubin,17557.0,1.4600000000000000,0
89810,2.92,91.74,17528,2.68,michaels,17602.0,1.1100000000000000,0
17423,7.28,87.47,43329,2.28,browning,17626.0,1.13,0
21773,2.22,92.64,26590,2.66,cassidy,17702.0,1.08,0
80634,19.25,74.56,4104,2.31,lovely,17709.0,1.41,0
34297,1.63,90.86,8395,2.81,dion,17713.0,3.26,0
75204,11.31,82.43,27252,2.36,langley,17714.0,1.8,0
94012,36.39,58.11,12571,1.97,muse,17730.0,1.15,0
28902,7.8,86.46,4563,2.08,cutter,17730.0,1.71,0
112431,1.19,94.09,3099,2.07,rink,17735.0,0.0,0
53806,5.85,88.05,31956,2.2,guthrie,17737.0,1.85,0
27055,1.34,90.85,32043,5.46,costello,17768.0,1.01,0
107378,9.55,84.2,8742,2.57,provost,17828.0,2.25,0
55872,6.52,88.9,31221,2.01,hartley,17899.0,1.01,0
112987,4.35,79.74,18940,13.66,roche,17902.0,1.0900000000000000,0
52272,9.79,85.43,14805,2.24,griffiths,17908.0,0.7200000000000000,0
145711,4.6,89.88,21352,2.1,willard,17916.0,1.63,0
67742,22.83,71.72,46146,2.07,kemp,17938.0,1.18,0
114572,7.42,86.6,35121,2.48,rowland,17942.0,1.62,0
117833,8.85,80.89,7047,4.54,saul,17983.0,3.7200000000000000,0
88898,11.32,82.39,4355,2.55,melville,18074.0,1.95,0
33632,16.89,75.76,35312,3.1,dickson,18075.0,2.06,0
33444,12.17,67.35,10997,7.27,dial,18079.0,11.15,0
20278,1.72,61.76,6470,31.3,campo,18103.0,4.1900000000000000,0
50839,17.22,77.04,72451,2.3,goodwin,18105.0,1.3600000000000000,0
86468,29.07,64.8,19032,2.68,mccain,18105.0,1.06,0
124377,0.43,96.08,5388,1.58,sink,18121.0,0.9500000000000000,0
120694,10.95,83.36,32206,2.23,sears,18143.0,1.4,0
22927,22.84,66.01,3104,6.28,champ,18148.0,2.19,0
101967,20.9,73.05,66293,2.44,patton,18154.0,1.37,0
112622,3.06,91.45,29040,2.64,ritchie,18170.0,1.26,0
49935,41.73,52.58,66858,2.24,glover,18173.0,0.99,0
104722,1.18,61.89,3209,15.33,ping,18199.0,19.7,0
60196,0.32,93.27,4098,2.39,holstein,18207.0,2.1000000000000000,0
22930,9.47,84.56,12023,2.29,champagne,18213.0,1.95,1
32698,16.59,78.48,9365,1.98,derrick,18278.0,1.15,0
39111,32.48,52.72,6517,5.17,emanuel,18318.0,7.110000000000000,0
55763,12.38,82.01,66959,2.41,harrington,18330.0,1.3600000000000000,0
56579,24.39,69.19,7711,2.76,hazel,18356.0,1.3600000000000000,0
8392,3.71,90.56,43648,2.6,bartlett,18358.0,1.31,0
122772,1.55,92.67,5211,2.34,sherlock,18365.0,1.9900000000000000,0
115844,1.1,92.52,3729,2.44,sack,18398.0,2.3600000000000000,0
108963,2.22,91.04,11737,3.04,rains,18403.0,1.94,0
135698,5.79,62.09,4527,25.98,torre,18410.0,4.99,0
89356,4.18,90.32,32620,2.13,merrill,18430.0,1.7,0
114559,15.06,79.26,69879,2.47,rowe,18454.0,1.21,0
143511,38.12,57.58,4646,1.79,watford,18500.0,0.75,0
25813,27.39,66.97,56380,2.15,collier,18501.0,1.0700000000000000,0
11053,0.69,95.21,17916,2.25,bernstein,18540.0,0.83,0
132511,10.94,82.75,48813,2.32,tanner,18567.0,1.77,0
77549,0.88,93.16,4341,2.56,lent,18615.0,2.01,1
126815,25.23,69.48,7614,2.0,sparrow,18618.0,1.13,0
28614,19.66,72.52,79316,2.45,cummings,18622.0,3.05,0
109349,16.64,77.66,8120,2.48,ramsay,18623.0,1.02,0
50376,4.15,91.58,23940,2.21,goldman,18624.0,0.94,0
137763,41.4,52.86,28947,2.24,tyson,18640.0,1.1300000000000000,0
125065,15.15,79.2,32584,2.53,slater,18646.0,1.38,0
145601,0.64,94.64,10766,2.34,wilde,18659.0,1.21,0
53264,1.29,61.25,7068,34.95,guido,18680.0,1.58,0
145847,17.99,76.1,28219,2.7,wills,18703.0,1.15,0
8072,17.47,76.44,95681,2.56,barnett,18710.0,1.33,0
36619,4.25,90.71,38835,2.25,duffy,18738.0,1.1600000000000000,0
36291,28.82,65.5,17922,2.5,drummond,18759.0,0.8200000000000000,0
27674,4.2,90.55,4718,1.97,creed,18799.0,1.46,0
47163,22.82,71.71,74324,2.34,garner,18821.0,1.02,0
67639,10.8,83.78,140693,2.18,kelley,18822.0,1.21,0
78053,4.41,90.72,33637,2.85,levine,18908.0,0.75,0
25118,3.7,91.15,6216,2.25,click,18909.0,1.27,0
99795,19.22,74.47,7549,2.82,otis,18912.0,1.47,0
147869,14.07,80.58,63254,2.25,yates,18916.0,1.03,0
18493,0.88,93.18,7581,2.44,bunker,18919.0,1.8200000000000000,0
125084,37.07,57.05,27155,2.36,slaughter,18931.0,0.8,0
60485,23.64,70.27,16646,3.21,hooker,18935.0,0.86,0
103058,4.09,57.92,29898,30.93,pereira,18970.0,5.2300000000000000,0
84642,1.12,92.08,3649,3.97,markus,18978.0,1.3400000000000000,0
60926,2.07,92.52,11184,2.46,houghton,18981.0,1.26,0
134562,1.75,91.75,4871,2.48,tiffany,19034.0,2.0300000000000000,0
45171,0.41,96.05,38374,1.88,friedman,19046.0,0.73,0
78838,25.72,67.78,63760,2.31,lindsey,19061.0,1.4700000000000000,0
128704,13.96,80.06,47641,2.65,stephenson,19086.0,1.3000000000000000,0
29964,17.19,78.0,3187,2.48,darlington,19110.0,0.9100000000000000,0
35930,31.3,62.87,3859,1.71,drain,19117.0,1.55,0
135033,13.35,55.01,14482,26.06,tobias,19126.0,4.04,0
129302,36.0,58.27,61639,2.52,stokes,19166.0,0.81,0
98650,4.81,83.93,19055,6.53,oliveira,19171.0,2.12,0
47068,13.58,74.84,4447,3.55,garfield,19210.0,6.09,0
24846,10.17,83.31,4571,2.23,clair,19240.0,2.41,0
75687,0.51,94.16,55960,2.37,larsen,19293.0,1.45,0
115334,22.9,71.63,16300,1.98,russ,19295.0,1.04,0
26787,31.74,62.26,8050,2.47,cornish,19334.0,0.99,0
50342,0.45,95.31,29603,2.5,goldberg,19423.0,0.77,0
13114,0.87,93.71,5263,3.04,blessing,19456.0,1.08,0
13184,1.79,92.14,14588,2.42,bliss,19504.0,1.79,0
12786,28.46,65.69,47175,2.05,blackwell,19544.0,1.1600000000000000,0
143194,5.33,87.74,11135,3.0,warden,19558.0,1.42,0
102265,10.99,83.59,21712,2.24,peacock,19560.0,1.31,0
18970,15.49,79.34,26475,2.27,burt,19582.0,1.08,0
799,0.57,94.9,16412,2.61,adler,19583.0,0.86,0
58522,11.71,82.77,29694,2.48,hewitt,19586.0,1.21,0
49188,18.97,75.28,4102,3.05,gilles,19620.0,0.95,0
42744,6.15,88.72,6719,2.13,fife,19713.0,1.28,0
25521,2.73,91.34,8312,2.25,coffin,19738.0,2.1800000000000000,0
146969,4.8,89.74,36764,2.36,woodward,19740.0,1.3,0
11019,0.62,94.27,3735,2.57,bernhard,19765.0,1.17,0
106154,22.71,72.56,56226,1.85,poole,19780.0,0.9000000000000000,0
129194,14.89,80.06,4708,2.0,stocks,19816.0,0.8500000000000000,0
141082,15.89,79.07,22176,1.98,vickers,19848.0,0.94,0
8038,13.3,81.17,33335,1.96,barlow,19851.0,1.72,0
77718,13.22,78.06,7759,4.41,leroy,19872.0,2.77,0
19410,34.59,59.01,92904,2.11,byrd,19882.0,1.6600000000000000,0
114875,21.41,72.86,19854,2.65,rudolph,19883.0,1.3,0
87513,13.56,80.03,38681,2.39,mckay,19885.0,1.9,0
122812,2.94,90.71,21384,3.06,sherwood,19909.0,1.6400000000000000,0
92297,2.49,89.68,3459,1.07,moose,19917.0,5.18,0
138019,0.43,95.12,16668,2.38,ulrich,19929.0,0.9300000000000000,0
122609,36.02,58.22,12303,2.42,shelby,19934.0,1.01,0
123355,40.26,53.77,4469,1.81,shropshire,19945.0,0.92,0
32711,15.8,77.48,4209,2.76,derry,19993.0,1.28,1
122612,1.84,90.74,19339,2.58,sheldon,20009.0,2.47,0
17955,9.01,85.82,8094,2.08,buckingham,20011.0,1.24,0
28024,25.75,66.32,8087,2.37,cromwell,20056.0,2.7600000000000000,0
15536,13.62,80.82,105007,2.23,bowman,20074.0,1.28,0
67791,8.9,85.73,31209,2.03,kendall,20091.0,1.35,0
121294,10.04,80.46,8633,2.77,sells,20093.0,4.01,0
24897,11.22,83.77,9004,2.08,clarkson,20096.0,1.25,0
14833,11.08,83.22,3087,3.08,borne,20120.0,0.9000000000000000,0
56574,10.83,76.42,4054,3.6,hazard,20124.0,4.84,0
102282,6.19,88.57,31060,2.2,pearce,20127.0,1.3,0
87576,28.63,64.64,59595,3.03,mckenzie,20134.0,1.43,0
90263,0.82,87.93,5609,8.02,milano,20135.0,2.5,0
106911,19.26,75.28,18384,1.84,presley,20153.0,1.44,0
12858,38.19,52.3,3352,5.88,blanc,20164.0,1.05,0
74732,39.09,51.14,11733,5.82,lamar,20215.0,1.37,0
5900,22.93,71.13,39564,2.29,avery,20217.0,1.26,0
10593,24.95,69.0,37912,2.37,benton,20218.0,1.44,0
47245,15.59,76.94,3439,3.81,garry,20229.0,1.48,0
26071,7.81,87.26,35830,2.04,compton,20283.0,1.16,0
16435,12.64,81.3,103318,2.19,brewer,20287.0,1.77,0
95899,0.3,94.83,5263,2.03,newcomer,20296.0,1.1800000000000000,0
16423,4.0,69.2,4322,24.5,breton,20314.0,1.02,0
42943,15.46,78.76,30769,2.61,finch,20317.0,1.1600000000000000,0
143018,11.29,82.92,89376,2.63,walters,20331.0,1.47,0
81808,3.17,90.54,4006,2.62,macarthur,20344.0,1.8,0
60752,24.3,69.99,85195,2.23,horton,20377.0,1.21,0
101852,10.29,84.21,7035,2.5,paterson,20395.0,1.21,0
118219,14.85,80.44,12252,2.22,scarborough,20432.0,0.98,0
2953,12.45,81.04,17178,2.72,ambrose,20490.0,2.2,0
104064,16.1,73.73,6840,2.69,philips,20521.0,5.32,0
17965,11.48,83.18,41348,2.37,buckley,20530.0,1.3000000000000000,0
122471,0.52,93.84,33329,2.25,shea,20574.0,2.15,0
64127,27.87,66.05,9632,2.43,jasper,20603.0,1.45,0
52023,11.22,82.87,25554,2.23,gregg,20604.0,1.8900000000000000,0
129199,8.62,84.56,13306,3.13,stockton,20610.0,1.23,0
100587,0.0,93.88,3203,4.03,palazzo,20665.0,0.5,0
124856,15.03,79.34,54046,2.53,skinner,20671.0,1.1400000000000000,0
29552,13.54,76.06,7555,2.78,damon,20684.0,5.890000000000000,0
110474,6.9,88.24,5316,1.88,reel,20720.0,1.3400000000000000,0
50096,16.23,78.05,28734,2.28,godfrey,20731.0,1.4,0
87253,26.53,67.52,27330,2.54,mcgill,20778.0,1.05,0
92375,2.43,64.14,88615,30.81,moran,20805.0,1.49,0
61063,15.08,79.48,112041,2.46,howell,20887.0,1.18,0
115415,11.69,82.13,28079,2.2,rutherford,20900.0,1.69,0
16759,18.56,75.92,58408,2.24,briggs,20938.0,1.1800000000000000,0
8144,11.74,82.69,44130,2.26,barr,21025.0,1.63,0
19738,17.0,77.21,60948,2.33,cain,21031.0,1.35,0
60528,3.37,92.03,57497,1.87,hoover,21053.0,1.23,0
112863,7.24,87.57,78381,2.06,robbins,21059.0,1.4,0
114609,2.25,91.63,5115,3.19,royce,21089.0,1.15,0
107917,1.59,93.78,18340,2.03,putnam,21101.0,1.1400000000000000,0
109417,11.84,82.04,10397,3.09,rand,21105.0,1.17,0
101104,0.0,82.66,6005,4.0,papa,21119.0,11.22,0
96673,28.95,64.09,12965,3.56,nobles,21143.0,1.1400000000000000,0
124269,39.89,54.29,113374,2.24,sims,21144.0,0.96,0
23605,39.64,55.88,7924,1.89,chestnut,21185.0,0.6,0
35315,22.94,69.7,6494,2.71,donnell,21192.0,2.3,0
67629,3.86,91.4,98268,2.26,keller,21207.0,1.03,0
14596,31.01,62.39,53792,2.35,boone,21211.0,1.9,0
146029,9.55,85.41,3654,1.86,wines,21242.0,1.39,0
19181,9.04,84.6,22978,2.87,butcher,21373.0,1.61,0
99766,0.89,94.81,14322,2.06,oswald,21426.0,0.96,0
144204,10.44,83.47,108987,2.55,welch,21430.0,1.6500000000000000,0
108713,2.3,89.95,5094,3.42,rae,21513.0,2.77,0
94105,14.85,52.02,5873,6.91,mustafa,21514.0,20.43,0
55324,2.85,92.11,111144,2.11,hanson,21529.0,1.37,0
8916,0.39,95.1,65004,2.38,bauer,21534.0,0.97,0
56508,14.05,80.59,37451,2.25,hayden,21556.0,1.09,0
38004,35.82,51.21,4015,4.63,edison,21556.0,6.08,0
126809,10.43,84.22,63440,2.21,sparks,21559.0,1.16,0
61251,23.15,71.05,70362,2.15,hubbard,21587.0,1.35,0
12347,10.95,82.79,12161,3.08,birch,21605.0,1.31,0
92731,4.31,90.54,41774,2.06,morse,21643.0,1.29,0
109576,34.38,50.94,4366,6.5,raphael,21679.0,5.0600000000000000,0
100615,0.24,89.42,8165,7.75,palermo,21695.0,1.66,0
55633,38.84,52.61,12186,2.49,harley,21698.0,2.8600000000000000,0
18871,24.06,69.91,60791,2.36,burnett,21716.0,1.15,0
72139,0.34,95.35,63936,2.21,kramer,21723.0,0.86,0
146049,1.98,93.74,4342,1.87,winger,21741.0,0.99,0
110497,16.52,77.31,81978,2.71,reeves,21810.0,1.3400000000000000,0
87760,2.27,93.22,39411,2.34,mcmahon,21823.0,0.86,0
48369,30.37,62.08,7332,4.24,germain,21829.0,1.17,0
82901,27.04,66.42,9747,2.59,majors,21837.0,1.24,0
5469,13.96,79.31,53376,3.9,atkinson,21839.0,1.1,0
17698,1.63,93.17,6690,2.33,brush,21910.0,1.3600000000000000,0
89373,2.29,92.85,3704,2.48,merry,21914.0,1.02,0
3134,29.3,62.61,23621,2.74,amos,21950.0,2.96,0
32900,4.96,88.97,7395,2.95,desmond,21987.0,1.3200000000000000,0
83318,26.77,67.31,71286,2.46,malone,21999.0,1.27,0
25356,24.79,69.98,65125,2.02,cobb,22016.0,1.08,0
125743,1.46,94.07,160262,1.92,snyder,22020.0,1.1100000000000000,0
29474,3.43,91.41,31330,2.86,daly,22047.0,0.91,0
26213,3.41,91.78,22552,2.4,connell,22124.0,0.97,0
126859,26.34,66.95,41665,2.23,spears,22127.0,2.02,0
114885,1.37,93.59,7069,2.91,rudy,22135.0,0.81,0
117986,40.62,52.9,7649,2.3,savoy,22135.0,1.33,0
96871,4.34,81.65,3433,3.41,noon,22136.0,8.42,0
111183,3.16,89.24,9322,3.88,reno,22169.0,2.09,0
28982,36.19,56.09,4557,3.09,cyrus,22187.0,1.53,0
144146,0.38,95.58,57112,2.24,weiss,22259.0,0.8500000000000000,0
77390,29.59,61.92,15140,4.82,lemon,22284.0,1.3600000000000000,0
41740,2.93,88.34,3173,1.92,feathers,22290.0,4.38,0
145642,28.68,65.71,48720,2.23,wiley,22293.0,1.1,0
89964,28.16,66.71,42578,2.11,middleton,22350.0,0.96,0
51903,0.37,93.74,17150,4.35,greco,22393.0,0.7100000000000000,0
37677,9.56,85.11,47184,2.31,eaton,22477.0,1.3,0
58647,26.88,67.37,158320,2.13,hicks,22488.0,1.4,0
32328,7.1,82.91,17503,2.37,denny,22517.0,5.33,0
45492,3.13,91.09,38029,2.34,fry,22601.0,1.69,0
109362,16.51,77.84,78350,2.46,ramsey,22653.0,1.16,0
115860,1.66,93.23,4577,2.4,sacks,22656.0,1.0,0
98749,0.34,93.69,59356,2.65,olsen,22691.0,1.53,0
8074,12.61,78.5,16404,2.87,barney,22721.0,3.92,0
30397,4.94,87.9,3322,2.05,deacon,22738.0,3.79,0
63015,2.18,92.62,34297,2.21,irwin,22759.0,1.38,0
10157,7.85,75.97,3363,13.02,belmont,22762.0,1.42,0
19868,26.18,68.05,93944,2.29,caldwell,22787.0,1.16,0
127920,11.56,82.89,35997,2.36,stanton,22792.0,1.3000000000000000,0
55482,2.13,91.52,9665,2.51,harder,22839.0,1.99,0
86842,26.71,66.88,110744,2.64,mccoy,22859.0,1.35,0
391,4.92,88.24,18464,3.3,abel,22872.0,1.79,0
89254,11.0,83.82,24679,2.12,meredith,22879.0,1.3,0
9344,6.83,86.02,4878,3.94,beaumont,22905.0,1.6800000000000000,0
41789,0.62,70.34,5951,25.96,federico,22916.0,2.27,0
115360,0.43,93.85,48696,4.14,russo,22918.0,0.64,0
9252,19.61,74.91,48207,2.38,beard,22955.0,1.12,0
96083,0.62,95.3,8292,1.71,nickel,23013.0,1.03,0
76507,16.38,72.43,9180,3.28,lea,23021.0,5.58,0
26757,19.81,72.22,20160,2.38,cornelius,23071.0,3.44,0
27278,25.64,68.32,9380,2.36,cousins,23117.0,0.98,0
42092,5.83,89.2,7948,2.21,fellows,23150.0,1.02,0
37933,3.13,91.09,19321,2.71,eddy,23158.0,1.57,0
15499,11.96,82.08,78822,2.71,bowen,23165.0,1.23,0
58365,1.15,94.18,6084,2.51,hesse,23197.0,1.26,0
102460,9.3,86.07,6647,2.41,peel,23245.0,0.96,0
46395,0.69,94.62,69834,2.5,gallagher,23294.0,0.94,0
3287,0.82,94.0,36150,2.63,andersen,23334.0,1.0900000000000000,0
74891,1.16,94.36,4042,1.46,lamp,23340.0,1.1400000000000000,0
147370,18.63,75.71,52211,2.49,wyatt,23341.0,1.09,0
54028,0.3,95.16,34918,2.35,haas,23346.0,0.98,0
42700,6.81,86.66,6081,3.11,fielding,23513.0,1.48,0
47125,17.54,76.85,26779,2.3,garland,23519.0,1.1800000000000000,0
41374,4.78,89.88,52321,2.65,farrell,23550.0,1.27,0
18712,18.67,75.35,73931,2.17,burgess,23585.0,1.58,0
