,PCTBLACK,PCTWHITE,COUNT,PCTHISPANIC,surname,frequency,PCTASIAN,other
40101,16.32,77.15,1851,2.7,espy,2170.0,0.0,0
80998,2.25,89.74,1247,2.33,ludington,2170.0,1.76,0
83628,0.2,91.84,2501,5.96,manfredi,2171.0,1.04,0
127913,6.11,89.52,1736,1.79,stansfield,2172.0,0.9200000000000000,0
42430,1.17,87.38,2916,9.95,ferretti,2173.0,0.0,0
2936,7.73,86.27,1966,2.64,ambler,2173.0,1.6800000000000000,0
22006,0.39,94.56,2851,3.44,catanzaro,2173.0,0.6000000000000000,0
133431,1.66,91.69,1083,4.71,tepe,2174.0,1.29,0
39718,0.61,94.72,2635,1.97,erikson,2182.0,1.44,0
126416,0.0,94.52,1114,2.69,sorkin,2182.0,0.63,0
40643,0.0,92.88,1068,5.81,fabbri,2182.0,0.0,0
140610,0.0,66.34,2555,31.0,vento,2183.0,1.1,0
76961,12.04,84.25,1860,2.04,legendre,2184.0,0.0,0
13232,0.49,93.21,2047,2.3,blohm,2184.0,1.51,0
123578,0.0,86.21,1994,10.58,sica,2186.0,1.4,0
69989,0.68,94.58,2216,2.75,kluge,2190.0,1.26,0
23096,0.94,92.06,1487,5.11,chard,2191.0,1.01,0
56945,0.0,97.21,1289,0.78,heft,2193.0,0.39,0
148371,7.01,66.57,1056,0.0,younis,2193.0,16.95,0
55722,1.12,93.75,2511,2.75,harrah,2194.0,1.12,0
15357,2.31,91.44,1297,4.16,bourget,2196.0,0.0,0
144010,1.09,94.63,1842,1.9,wein,2197.0,0.0,0
53521,0.57,94.43,2460,1.46,gump,2198.0,2.3100000000000000,0
144242,3.01,89.32,1329,2.11,welle,2198.0,4.06,0
20369,0.0,65.86,2346,31.88,candela,2199.0,1.02,0
121237,0.0,94.83,1684,2.85,seligman,2200.0,1.07,0
137745,6.95,88.16,1841,2.61,tyra,2200.0,0.0,0
94167,0.62,95.08,2094,1.1,mutter,2201.0,1.3900000000000000,0
65355,0.0,93.54,2370,4.26,jurek,2201.0,0.68,0
137328,2.35,88.82,1574,1.52,tunney,2203.0,6.090000000000000,0
18353,5.4,83.46,1167,8.4,bulla,2203.0,1.72,0
130782,6.16,84.77,2758,2.18,summerfield,2204.0,4.82,0
37465,12.02,80.8,1781,2.58,dysart,2204.0,1.23,0
36433,0.0,88.96,1314,4.64,duca,2206.0,3.96,0
51285,1.56,92.72,2636,2.35,gove,2206.0,1.71,0
23229,0.95,93.57,2316,3.63,chatterton,2207.0,0.0,0
101136,0.0,90.07,1279,3.13,papas,2208.0,4.46,1
41493,0.5,95.42,1398,1.29,fath,2211.0,1.79,0
146151,0.76,95.09,2771,1.8,winsor,2217.0,1.3000000000000000,0
28075,7.21,87.67,1192,2.77,crosbie,2217.0,0.0,0
15859,0.5,93.85,1414,2.05,brainerd,2220.0,1.48,0
96096,0.71,94.41,1968,3.46,nicklas,2221.0,0.0,0
103294,0.0,86.4,1125,10.49,perret,2222.0,0.44,0
82809,0.81,84.91,1862,6.55,maio,2223.0,4.62,0
42007,1.95,94.18,2766,2.57,feld,2224.0,0.0,0
47469,0.0,87.95,2888,5.57,gatti,2224.0,3.88,0
35797,14.02,78.88,1127,3.11,dower,2227.0,1.33,0
118924,0.0,94.34,2173,3.13,schiffer,2230.0,0.78,0
14076,4.28,88.23,2149,3.77,bolan,2233.0,2.09,0
140813,1.01,93.94,1781,2.7,vermeulen,2235.0,0.0,0
50765,0.45,95.0,2440,1.76,goodfellow,2236.0,1.31,0
89607,1.11,94.69,2072,2.08,metheny,2236.0,0.0,0
44238,1.05,94.83,2283,2.37,forst,2237.0,0.0,0
60718,0.39,96.28,2583,1.86,horrocks,2237.0,0.78,0
2159,3.24,90.37,1360,3.97,allis,2239.0,1.32,0
43864,1.07,92.1,2328,3.14,folger,2240.0,2.66,0
83358,0.0,94.15,1744,2.92,maltby,2241.0,0.63,0
28209,18.43,76.27,2111,2.65,cruickshank,2241.0,1.56,0
79602,2.77,88.56,1844,6.62,loder,2242.0,0.0,0
96943,1.02,91.75,2642,2.84,nordin,2243.0,2.76,0
123064,0.47,64.47,1064,3.95,shirazi,2243.0,18.23,0
103206,8.16,87.56,1262,1.98,perks,2243.0,0.0,0
125792,0.0,95.49,1264,1.98,sobieski,2244.0,1.03,0
83222,1.13,94.24,2117,2.5,malkin,2244.0,1.13,0
56568,5.59,88.54,2435,1.6,hayworth,2245.0,2.05,0
54018,0.76,93.99,2096,2.43,haar,2245.0,2.0,0
40884,0.86,96.29,1052,1.52,fairbank,2246.0,0.0,0
99385,0.72,94.55,1946,2.93,ort,2248.0,0.9300000000000000,0
16375,4.27,83.26,1547,2.39,bremner,2249.0,6.66,0
56541,8.43,85.22,1150,2.43,hayne,2251.0,1.91,0
16961,10.35,84.53,1855,2.21,broadhurst,2256.0,0.0,0
88715,1.16,94.94,2332,2.62,meldrum,2256.0,0.6000000000000000,0
37384,1.86,93.86,1613,1.86,dyar,2256.0,1.12,0
38952,1.82,93.29,1536,2.86,ellwood,2257.0,0.0,0
93200,0.0,94.6,2149,2.75,mraz,2259.0,0.7,0
11183,8.98,76.5,1136,11.27,bertin,2261.0,1.94,0
63268,0.2,93.95,2562,3.08,iversen,2263.0,1.02,0
3684,0.0,94.89,1037,2.22,ansel,2264.0,0.77,0
31710,7.52,57.6,1184,13.26,delmar,2264.0,18.84,0
74215,9.14,80.49,2430,4.36,lacoste,2265.0,3.91,0
108328,0.91,91.17,2639,4.93,quint,2267.0,1.6700000000000000,0
60777,31.27,57.47,2008,4.88,hosea,2267.0,4.73,0
39868,7.2,75.11,1181,5.5,esau,2269.0,9.9,0
18251,4.17,90.38,2515,2.07,buhl,2269.0,1.35,0
706,20.14,74.32,2632,1.44,addy,2270.0,2.17,0
4644,3.07,90.76,2965,3.27,armes,2272.0,1.04,0
143390,1.94,93.19,1601,1.56,washer,2273.0,1.81,0
8446,4.13,88.78,2059,2.82,bartow,2273.0,1.8900000000000000,0
27999,19.9,74.07,1558,2.89,croker,2275.0,0.96,0
44941,0.35,93.08,1719,4.01,freiberg,2278.0,1.46,0
106585,1.07,95.07,1502,1.26,poulton,2284.0,1.26,0
134476,1.2,96.25,1919,1.3,tickle,2285.0,0.0,0
129026,1.65,92.44,2552,2.59,stimson,2287.0,1.73,0
145725,3.09,91.22,2106,2.14,willcox,2288.0,1.4700000000000000,0
29437,3.92,86.29,1225,6.45,dally,2289.0,1.64,1
89299,33.99,61.17,1942,2.06,meriwether,2289.0,0.0,0
9724,1.01,90.95,2862,2.17,behan,2289.0,4.54,0
9367,2.29,93.43,1400,2.07,beazley,2291.0,0.0,0
69651,0.0,96.08,1532,2.09,kleist,2292.0,0.85,0
426,3.02,92.65,2613,1.95,abernethy,2295.0,0.8400000000000000,0
141,2.85,92.47,1368,1.68,abbe,2297.0,1.6800000000000000,0
57570,41.16,52.39,1567,4.47,hemmings,2297.0,0.0,0
126940,0.28,94.4,2178,2.53,spengler,2300.0,0.87,0
130584,0.0,95.2,1333,3.15,sugden,2303.0,0.38,0
136891,1.17,90.42,1107,4.25,trueman,2303.0,1.08,0
14733,0.64,93.49,1397,3.36,borer,2304.0,1.5800000000000000,0
81577,0.61,88.41,1475,3.25,lyall,2308.0,4.88,0
40911,26.28,68.22,1819,2.53,fairweather,2311.0,0.8200000000000000,1
143200,0.61,94.74,2642,2.91,wardle,2312.0,0.0,0
28704,16.77,69.8,2003,7.94,curd,2313.0,3.0500000000000000,0
37984,9.79,86.13,1226,1.71,edgeworth,2314.0,0.0,0
8880,11.5,82.18,2200,2.86,batty,2315.0,0.0,0
59530,0.0,94.12,1242,2.25,hodgkinson,2318.0,0.81,0
84278,0.0,85.97,2929,9.56,marciano,2318.0,2.9,0
121230,1.69,94.46,1535,1.76,selfridge,2318.0,1.11,0
24265,9.83,83.99,2604,2.07,chubb,2319.0,2.34,0
140372,1.17,92.1,2481,3.51,veit,2323.0,2.02,0
120488,3.06,90.59,2252,4.26,scotti,2325.0,0.89,0
49378,0.0,94.19,2305,3.56,gioia,2325.0,0.82,0
28089,12.56,82.15,1966,1.93,crosley,2326.0,1.68,0
61106,0.61,97.31,1154,0.95,hoxha,2331.0,0.0,0
120817,1.9,93.32,1213,0.91,seder,2332.0,0.82,0
51760,3.39,91.93,1090,2.29,grattan,2334.0,1.1,0
87475,0.68,95.38,1168,1.71,mcinnes,2335.0,0.0,0
20325,1.04,89.86,2396,7.3,canale,2336.0,0.96,0
43020,5.5,89.05,2273,2.24,finlayson,2338.0,1.72,0
42784,1.6,89.5,2439,5.7,figueiredo,2347.0,0.0,0
117274,12.79,79.65,2290,4.1,santee,2347.0,1.53,0
2503,1.65,92.38,1823,2.8,allyn,2349.0,0.0,0
88967,0.48,96.61,2096,1.34,mendelsohn,2349.0,0.67,0
69956,0.0,95.12,1474,2.17,kloster,2350.0,0.61,0
16440,1.36,94.63,1248,1.28,breyer,2353.0,0.0,0
83031,2.94,80.12,2007,7.57,malan,2353.0,7.13,0
9049,4.33,90.32,1684,1.6,bax,2354.0,0.0,0
7745,3.1,88.42,1097,5.01,barbe,2354.0,1.46,1
57762,0.99,94.0,2415,3.23,hennig,2357.0,0.0,0
129205,17.89,77.19,1258,3.26,stoddart,2357.0,0.0,0
109355,2.07,93.74,1598,2.57,ramsden,2357.0,0.76,0
53654,0.0,98.2,1225,1.14,gurevich,2361.0,0.0,0
64406,2.6,94.01,1920,1.77,jenkinson,2367.0,0.0,0
7156,5.81,88.71,2410,2.66,ballantyne,2371.0,1.45,0
39535,0.0,95.82,1482,1.89,entwistle,2375.0,0.54,0
27452,17.0,71.18,1641,3.29,crabbe,2376.0,3.66,0
54196,0.66,95.21,2275,1.98,hadfield,2378.0,0.97,0
78922,0.0,94.65,1962,3.06,linke,2380.0,0.82,0
106176,0.8,87.27,2757,7.44,popa,2381.0,2.5,0
33539,0.6,96.02,2160,1.99,dibiase,2382.0,0.74,0
89139,0.0,97.65,1406,1.35,mensch,2382.0,0.0,0
25043,0.87,91.09,1033,6.0,clementi,2383.0,0.68,0
5216,0.42,77.84,1187,2.86,arquette,2385.0,11.54,0
117554,0.0,98.21,1117,0.0,sargsyan,2388.0,0.0,0
60553,14.44,81.32,1108,2.26,hopkinson,2388.0,0.0,0
97161,1.32,91.57,2585,2.21,nott,2390.0,2.36,0
128307,4.72,89.58,1017,2.56,steers,2394.0,0.0,0
57893,0.0,97.43,1945,1.29,hepworth,2395.0,0.36,0
1682,0.98,92.96,2459,2.44,albee,2395.0,1.5900000000000000,0
4730,0.67,93.69,2394,2.63,arnott,2396.0,1.3400000000000000,0
51311,0.0,84.13,1960,3.93,gow,2399.0,6.79,0
94878,1.92,81.76,1305,4.6,naser,2399.0,8.28,0
69428,0.0,97.52,1289,0.93,klaas,2405.0,0.0,0
96160,0.64,91.81,2503,4.75,nicoll,2408.0,1.16,0
23149,3.44,69.31,1222,24.06,charon,2411.0,1.55,0
5995,0.0,95.01,2185,2.56,axelrod,2413.0,0.92,0
27562,0.24,95.68,2479,1.82,cranmer,2414.0,0.93,0
125863,3.84,90.2,1929,2.49,soden,2415.0,1.46,0
135378,3.1,90.32,1260,1.98,tomkins,2421.0,2.0700000000000000,0
36457,1.92,81.71,1039,13.86,duchesne,2423.0,0.0,0
33116,15.17,69.47,1035,5.31,devan,2424.0,6.18,0
81412,0.67,94.05,2405,3.2,lurie,2429.0,1.33,0
7770,7.07,84.73,1329,5.72,barbier,2432.0,1.1300000000000000,1
51924,36.48,58.59,1135,2.73,greenaway,2434.0,0.0,0
45163,0.42,93.61,2878,1.77,friedlander,2435.0,2.96,0
113000,4.18,90.46,1771,3.56,rochford,2436.0,0.0,0
95313,0.75,93.43,1476,2.17,nees,2437.0,2.3,0
27537,5.39,86.89,2784,2.48,crampton,2439.0,2.4,0
128083,15.31,80.4,1985,2.52,statham,2439.0,0.0,0
74454,1.23,83.02,2026,14.12,lage,2440.0,0.88,0
23068,38.05,53.22,2189,2.74,chappelle,2441.0,1.37,0
21501,0.47,93.93,1286,4.04,caruana,2443.0,0.93,0
21881,0.0,93.83,2139,4.44,castiglione,2446.0,0.51,0
142319,0.94,95.96,1385,1.81,vought,2447.0,0.0,0
117415,0.0,95.52,2074,2.56,sapienza,2450.0,0.53,0
104199,0.4,78.29,1741,17.12,pica,2452.0,3.74,0
77611,0.0,89.2,1083,7.76,leoni,2452.0,2.12,0
40656,0.71,94.77,2121,3.21,fabiano,2456.0,0.47,0
132315,12.78,74.85,2262,7.47,talmadge,2456.0,1.5900000000000000,0
142637,0.0,94.58,1070,2.06,wahlberg,2457.0,1.21,0
143075,10.12,85.83,2520,1.03,wanamaker,2461.0,1.07,0
21700,0.0,71.03,1557,26.2,caso,2463.0,0.9,0
10107,6.52,86.33,2253,4.7,bellman,2464.0,0.0,0
6476,2.81,87.74,2487,2.53,bade,2465.0,5.47,0
29690,3.81,89.2,2575,4.0,daniell,2465.0,1.52,0
102150,0.0,93.91,1133,3.62,pavlovich,2466.0,1.32,0
116279,0.7,94.15,1146,3.4,saks,2467.0,0.96,0
29528,0.0,90.94,2880,5.83,damiano,2467.0,1.46,0
112313,11.28,81.95,1108,4.24,rimes,2471.0,0.0,0
87541,23.11,71.65,2921,1.88,mckellar,2471.0,0.99,0
9078,4.85,88.01,2019,4.41,bayes,2472.0,1.09,0
70813,0.37,96.07,1906,1.21,kolbe,2474.0,0.94,0
17344,0.0,95.52,2501,2.2,brosnan,2482.0,0.8,0
85951,6.46,87.45,1673,2.63,maule,2482.0,2.09,0
93941,4.05,88.95,1384,1.52,murrow,2485.0,4.04,0
27395,9.82,84.61,2170,1.84,cowling,2485.0,1.33,0
130488,0.75,72.48,1610,1.12,suda,2488.0,23.11,0
59302,24.04,70.58,2359,1.61,hitchens,2489.0,1.31,0
143046,0.43,95.9,1171,2.05,walworth,2494.0,0.43,0
53335,7.56,83.31,2685,4.92,guin,2494.0,2.57,0
10367,0.0,88.52,2736,8.3,benedetti,2495.0,0.66,0
116773,2.39,91.81,1465,3.48,samford,2499.0,1.36,0
47260,2.91,90.39,2061,3.64,garten,2500.0,1.79,0
117907,3.28,84.03,1190,0.84,savant,2504.0,9.83,0
33447,24.13,70.13,1202,3.41,dials,2508.0,0.84,0
121234,0.64,94.41,2020,2.72,selig,2510.0,1.29,0
75054,7.66,70.56,1267,18.86,lando,2511.0,1.42,0
77074,0.0,93.98,1845,3.79,leib,2513.0,0.76,0
131174,1.28,94.44,2267,1.99,svendsen,2513.0,1.32,0
59242,2.17,92.06,1335,4.04,hirschfeld,2514.0,0.0,0
114326,1.03,94.0,1851,2.97,rother,2517.0,0.0,0
968,0.34,94.27,2075,2.8,acheson,2519.0,1.2000000000000000,0
145621,1.82,94.27,2147,1.68,wilding,2520.0,0.94,0
58723,4.62,88.91,1903,3.94,higginson,2527.0,1.16,0
26973,0.0,92.58,1860,6.08,cosenza,2530.0,0.75,0
51961,3.37,90.36,2282,3.11,greening,2531.0,1.3600000000000000,0
123500,1.92,94.31,1563,1.66,shuttleworth,2532.0,0.9000000000000000,0
89861,17.38,68.24,2705,9.35,michell,2534.0,3.37,0
114621,1.26,94.19,1033,3.19,royle,2535.0,0.58,0
27166,0.0,95.05,1798,1.39,coughlan,2539.0,1.06,0
122362,0.0,87.67,1144,3.76,sharman,2540.0,2.88,0
140016,0.73,93.38,2068,3.48,varley,2542.0,1.54,0
76164,0.29,85.09,1730,11.73,lauro,2543.0,0.98,0
114787,4.65,88.63,2066,4.31,ruck,2543.0,1.21,0
111235,0.57,96.5,1942,2.01,renzi,2543.0,0.0,0
115293,10.66,85.11,1464,1.98,rusher,2543.0,0.0,0
64872,15.13,79.29,1434,2.58,joly,2544.0,1.95,0
130316,8.59,85.6,2958,2.5,sturges,2545.0,1.79,0
47339,0.0,92.53,1231,2.36,gaskell,2545.0,1.87,0
104738,4.79,81.23,2445,7.81,pinheiro,2551.0,3.72,0
128277,1.66,94.5,1746,1.49,steely,2552.0,0.0,0
89871,0.0,93.83,1768,2.38,michener,2555.0,0.62,0
88504,0.0,89.75,1415,0.78,mehr,2556.0,5.51,0
113625,9.45,85.07,2010,3.13,romaine,2558.0,1.0,0
140373,3.47,92.36,1413,2.05,veitch,2558.0,0.0,0
9589,28.1,65.3,2078,2.6,beecham,2561.0,0.0,0
108784,3.83,91.75,1673,1.91,rafter,2561.0,0.0,0
27757,4.53,91.81,1745,2.01,cresswell,2565.0,0.0,0
78400,0.47,96.35,2573,2.06,lieber,2567.0,0.0,0
112221,5.07,89.08,2783,2.98,rigg,2567.0,1.1500000000000000,0
133810,0.89,92.71,2237,2.41,thaler,2568.0,2.91,0
137395,0.0,94.5,2380,3.49,turco,2569.0,0.88,0
111064,3.75,87.95,1253,6.3,remus,2577.0,0.0,0
78672,0.65,94.83,1527,3.14,limbaugh,2578.0,0.66,0
144992,12.59,81.47,1414,4.17,whitefield,2580.0,0.0,0
4401,0.49,94.56,2646,2.72,arendt,2581.0,0.98,0
63452,3.71,69.51,2237,22.71,jaco,2586.0,2.01,0
93522,1.08,88.25,2034,4.33,mullan,2586.0,4.37,0
58734,0.52,95.11,1553,1.35,highfield,2588.0,1.3600000000000000,0
72675,2.39,91.3,1758,3.75,kroger,2590.0,0.92,0
88901,0.0,95.84,1516,1.72,melzer,2597.0,0.66,0
23953,0.51,94.63,1973,1.72,chittenden,2602.0,1.17,0
83887,1.68,88.45,2970,5.22,manos,2604.0,3.87,0
17450,0.0,94.13,1278,3.68,broz,2608.0,1.1,0
127959,0.39,94.18,2284,2.32,starbuck,2609.0,1.49,0
32798,7.96,67.14,2097,22.22,deschamps,2613.0,1.4300000000000000,0
56560,12.99,81.53,1825,1.92,hayter,2613.0,1.37,0
148772,0.0,71.83,1356,3.69,zaki,2615.0,17.26,0
37575,9.85,84.52,2720,2.72,eames,2620.0,1.03,0
110451,5.83,57.02,1012,3.66,ree,2622.0,31.03,0
9769,0.69,95.0,1021,2.45,behrend,2623.0,0.69,0
69572,0.82,89.59,2440,5.53,klee,2625.0,2.26,0
75102,0.0,96.71,2401,1.5,landwehr,2630.0,0.46,0
379,2.41,82.09,1580,5.57,abed,2636.0,3.04,0
45246,0.0,92.92,1865,3.06,frisbee,2642.0,1.45,0
89491,1.19,92.69,2530,3.64,messing,2647.0,0.0,0
21639,0.69,94.2,1310,2.98,caserta,2650.0,0.0,0
140086,4.06,63.23,1330,28.95,vasconcelos,2650.0,1.95,0
17107,0.56,95.8,1953,2.36,bromberg,2650.0,0.51,0
142896,1.05,94.14,2561,2.85,wallach,2653.0,0.0,0
104632,0.23,96.5,2174,1.15,pillsbury,2654.0,1.28,0
141633,1.01,88.0,1292,9.21,virgilio,2657.0,1.0900000000000000,0
87637,15.59,76.96,1610,1.99,mckinsey,2658.0,1.74,0
8306,0.67,92.67,1938,2.79,barstow,2658.0,1.6,0
75861,4.8,89.68,1105,3.08,latch,2658.0,1.08,0
123490,3.75,89.84,2983,3.52,shute,2658.0,1.67,0
28296,2.19,70.64,1325,21.51,cruze,2660.0,4.45,0
102869,0.62,94.65,1776,2.53,penning,2662.0,0.73,0
83172,0.0,88.12,1986,2.06,malick,2663.0,6.14,0
83850,3.35,91.72,2598,2.04,mannix,2664.0,1.62,0
14414,2.56,81.6,1326,5.51,boni,2664.0,9.2,0
122110,0.0,82.55,1123,4.81,shahin,2665.0,5.52,0
132677,18.15,78.0,1614,0.74,tarleton,2665.0,0.0,0
36671,1.33,94.15,1350,2.37,duhamel,2666.0,0.0,0
48570,22.22,73.98,1026,2.92,getter,2668.0,0.0,0
978,0.0,93.0,2499,3.88,ackermann,2669.0,1.6,0
4223,0.0,88.9,1577,3.23,anker,2673.0,4.57,0
47888,0.0,94.73,1138,3.69,gehrig,2674.0,0.44,0
73059,1.45,80.16,1104,2.08,kuch,2682.0,14.760000000000000,0
86796,16.36,75.24,1559,3.01,mccook,2685.0,3.72,0
14253,0.0,96.11,2032,1.92,bombard,2691.0,0.59,0
93726,1.75,93.34,1938,1.39,munk,2693.0,1.9100000000000000,0
55163,5.22,89.19,2128,2.44,hanger,2697.0,1.3600000000000000,0
50112,32.09,63.3,2515,2.23,godley,2698.0,0.0,0
135801,0.7,92.58,2143,1.35,tosh,2706.0,2.4300000000000000,0
14112,0.0,90.44,1036,2.51,bole,2706.0,3.38,0
57461,0.48,97.2,2931,1.33,helmuth,2711.0,0.0,0
114957,0.67,94.48,1794,2.23,ruf,2714.0,1.0,0
82189,0.0,95.72,1099,3.18,maddalena,2723.0,0.45,0
77058,0.0,94.55,1743,2.87,lehrer,2724.0,0.92,0
81875,1.26,94.9,1431,1.75,macdowell,2724.0,1.33,0
29538,0.67,94.46,2525,1.39,damm,2726.0,1.31,0
141054,2.07,94.24,1353,1.48,vicars,2727.0,0.0,0
58530,1.67,92.46,1140,2.46,hewson,2728.0,2.02,0
61900,0.65,94.75,2935,1.67,hurwitz,2729.0,1.4,0
5549,0.0,92.67,1391,2.23,aube,2731.0,2.66,0
123743,0.45,94.29,1996,1.85,sieg,2732.0,1.6500000000000000,0
145649,36.77,54.91,2801,4.07,wilford,2736.0,1.11,0
63022,5.35,86.32,1403,4.42,isaak,2738.0,2.14,0
6552,0.0,94.57,1622,2.77,baehr,2741.0,0.99,0
4603,5.32,71.64,1146,12.04,arman,2741.0,5.93,0
51935,0.0,94.95,1326,3.09,greener,2745.0,0.6,0
24334,13.5,80.91,1378,2.9,churchman,2751.0,0.0,0
27387,4.15,90.53,1806,2.6,cowie,2752.0,1.1100000000000000,0
77307,4.54,89.87,2931,2.7,lemaire,2753.0,0.99,0
56661,0.82,93.71,2306,2.86,heaps,2755.0,1.3900000000000000,0
57806,19.39,60.73,2857,12.67,henriques,2755.0,2.95,0
107089,28.33,59.68,2019,2.97,prim,2758.0,6.88,0
1316,0.0,65.73,2285,2.84,ahmadi,2759.0,5.82,0
123074,0.49,94.02,2056,2.77,shires,2761.0,1.02,0
110113,3.67,86.5,1526,6.88,reade,2763.0,1.31,0
67713,2.42,89.13,1859,2.74,kemble,2763.0,3.77,0
101588,1.45,92.05,2691,4.31,pascale,2765.0,1.15,0
82548,0.7,95.64,1996,2.25,magnusson,2765.0,0.0,0
16865,2.98,66.26,1073,10.62,brion,2767.0,19.01,0
30889,13.21,68.86,1930,2.44,deere,2767.0,12.69,0
14161,1.94,93.81,2893,1.94,boll,2768.0,0.0,0
70161,0.28,95.66,2834,1.16,knickerbocker,2777.0,0.88,0
114489,5.76,88.94,2777,3.1,roussel,2779.0,0.83,0
64459,0.25,94.52,2772,2.42,jepsen,2780.0,1.5500000000000000,0
17680,3.27,91.91,2138,1.73,brunton,2781.0,1.3600000000000000,0
104521,21.99,72.96,1701,2.23,piggott,2784.0,1.18,0
65076,13.94,75.27,2612,4.59,jourdan,2785.0,3.49,0
2488,2.69,88.5,1522,1.97,alcott,2787.0,5.59,0
101839,0.0,91.63,1099,2.46,pater,2790.0,3.55,0
3707,0.0,94.53,1243,1.37,antal,2791.0,2.01,0
27060,4.43,90.34,1646,2.92,coster,2796.0,0.8500000000000000,0
76072,5.24,86.91,1031,2.72,laughton,2799.0,1.55,0
90459,18.46,76.1,2741,2.66,millington,2802.0,0.0,0
50390,0.0,95.12,1680,2.86,goldschmidt,2803.0,0.54,0
100177,0.0,95.64,2338,1.92,pabst,2804.0,0.6,0
21303,1.83,86.78,2345,6.91,carpentier,2804.0,2.8200000000000000,1
26901,22.63,68.04,1458,5.9,cort,2804.0,1.57,0
115711,0.0,94.64,2274,3.52,sabatini,2804.0,0.79,0
102050,10.48,85.13,2958,1.93,pauls,2808.0,0.92,0
112760,3.26,91.97,2391,2.09,rix,2808.0,1.0,0
136119,0.0,94.24,2586,3.56,trapani,2810.0,0.62,0
91219,0.0,86.85,2190,10.32,mizrahi,2812.0,0.68,0
81399,1.62,92.09,2719,2.76,lupton,2813.0,1.9100000000000000,0
52377,9.55,83.93,2545,3.42,grinstead,2815.0,1.1800000000000000,0
106186,0.0,96.05,1342,2.16,popescu,2816.0,0.6,0
65290,0.0,96.16,1483,2.02,junge,2820.0,0.54,1
8415,1.17,92.31,1027,3.8,bartoli,2823.0,0.0,0
18741,0.6,95.41,2157,1.81,burgoyne,2823.0,0.0,0
36259,0.0,95.54,2624,2.63,drucker,2826.0,0.76,0
140823,15.15,73.59,1333,7.13,verna,2826.0,2.48,0
58726,0.0,93.61,1658,2.9,higham,2829.0,1.09,0
5767,0.56,94.23,1612,2.17,aust,2830.0,1.61,0
72596,1.26,94.33,1111,2.25,kristensen,2833.0,0.0,0
74519,0.0,65.2,1388,22.33,laguardia,2841.0,10.45,0
82737,1.2,88.72,2084,7.73,maida,2844.0,0.0,0
102495,2.23,92.68,2691,1.52,pegg,2845.0,1.22,0
121213,11.42,82.64,1348,2.97,selden,2847.0,1.1100000000000000,0
23186,0.72,95.43,2646,1.7,chasse,2847.0,0.9000000000000000,0
111979,1.34,94.74,1787,2.18,ridder,2848.0,0.28,0
9094,7.06,87.13,2168,2.54,bayliss,2855.0,1.4300000000000000,0
2363,0.0,89.83,1013,5.73,ainslie,2856.0,0.89,0
16715,2.71,92.21,1695,2.01,bridger,2863.0,1.48,0
54014,0.67,92.53,1940,2.73,haan,2863.0,3.05,0
132039,2.06,93.26,1987,1.46,taff,2863.0,1.81,0
19514,37.36,53.8,1946,3.49,cabell,2864.0,1.13,0
15889,18.04,75.87,2855,3.15,bramble,2870.0,0.99,0
98286,0.0,87.8,1894,2.69,ohm,2878.0,8.03,0
15284,1.14,92.55,2551,2.74,boulanger,2880.0,1.7200000000000000,0
73264,0.0,95.9,2412,1.78,kuiper,2882.0,0.7,0
59491,0.3,93.3,2969,2.63,hocking,2882.0,1.9500000000000000,0
74581,7.27,86.6,1858,3.12,laidlaw,2885.0,0.0,0
111782,3.12,91.58,1604,2.31,ribble,2888.0,1.25,0
51951,19.82,73.89,2018,2.33,greenhill,2891.0,1.24,0
56510,2.31,91.76,2076,3.08,haydon,2892.0,0.91,0
15926,1.07,91.39,1220,5.66,branca,2893.0,0.41,0
143217,2.58,91.94,1973,2.94,wareham,2896.0,0.76,0
48452,2.83,90.12,2439,4.59,gerson,2897.0,1.19,0
116533,0.0,95.72,1076,2.88,salm,2899.0,0.0,0
38509,0.57,94.09,1236,2.67,eisenstein,2902.0,1.46,0
106883,14.15,78.4,2347,2.73,prentiss,2903.0,3.07,0
108948,19.58,73.02,2109,2.75,raine,2912.0,1.57,0
110026,29.05,62.52,1625,2.95,raye,2914.0,2.59,0
93413,9.76,84.02,2265,2.65,muirhead,2915.0,1.24,0
39213,0.0,96.0,1727,2.26,emmerich,2921.0,0.52,0
131652,1.2,94.16,2999,2.07,symons,2922.0,1.0,0
87005,0.0,94.58,2086,2.88,mcdonagh,2924.0,0.96,0
78315,0.51,94.26,1360,3.09,lichtenberg,2925.0,0.96,0
63256,0.0,98.59,1065,0.0,ivanova,2927.0,0.0,0
93654,4.05,92.17,1086,1.66,muncie,2927.0,0.0,0
29961,5.83,85.37,1886,4.83,darley,2932.0,1.54,0
129401,0.85,93.8,2000,1.65,stoneman,2934.0,2.4,0
15431,0.84,93.56,1787,3.58,bouvier,2937.0,0.9000000000000000,0
8175,9.07,84.19,1720,2.97,barratt,2943.0,1.63,0
63361,0.0,85.58,2601,4.23,jaber,2944.0,1.73,0
118742,0.0,96.97,1155,1.3,schenker,2946.0,0.61,0
69614,0.0,95.21,2566,1.87,kleiner,2948.0,0.7,0
41039,9.39,83.79,2140,2.38,fallin,2949.0,1.91,0
68982,9.51,85.84,1998,1.75,kinnear,2951.0,1.05,0
87459,0.0,94.01,1151,2.78,mcilroy,2953.0,0.7,0
110379,12.5,79.83,2752,2.54,redfield,2956.0,2.4000000000000000,0
55587,20.05,58.29,1242,8.53,haris,2958.0,10.23,0
