,PCTBLACK,PCTWHITE,COUNT,PCTHISPANIC,surname,frequency,PCTASIAN,Other
116649,0.0,14.49,214,82.24,salvat,594.0,0.0,0
19157,0.0,6.65,2690,88.55,bustillo,595.0,3.38,0
75120,0.0,20.29,409,78.97,lanfranco,596.0,0.0,0
84042,0.0,8.09,173,85.55,manzanera,598.0,0.0,0
2767,0.69,6.84,3789,89.81,alvares,598.0,2.24,0
4679,0.0,31.95,338,53.55,arnaiz,598.0,11.24,0
21890,0.22,5.47,3183,93.5,castilleja,599.0,0.6,0
92020,0.23,9.04,5698,88.86,monreal,600.0,1.74,0
14898,0.71,9.08,4383,88.32,borrero,601.0,1.46,0
138101,0.0,16.52,230,76.96,unda,601.0,5.22,0
20942,0.0,11.39,509,88.02,carcano,601.0,0.0,0
48104,1.63,46.18,799,50.56,genis,601.0,0.0,0
85861,0.0,7.64,275,91.64,maturana,601.0,0.0,0
3199,2.99,27.18,769,53.71,anacleto,602.0,14.3,0
38700,0.0,30.39,181,62.98,eleuterio,602.0,5.52,0
94854,0.62,5.13,10579,90.66,narvaez,603.0,3.12,0
92387,0.0,23.74,994,62.78,morante,603.0,10.66,0
39275,0.0,6.74,445,71.24,encina,603.0,20.22,0
107777,1.38,26.47,1594,71.46,pupo,603.0,0.0,0
4999,27.19,1.23,1140,65.79,arzu,603.0,3.59,0
43402,2.14,8.56,794,88.79,flecha,604.0,0.0,0
132943,0.52,6.22,3441,90.47,tavera,605.0,2.41,0
9112,5.32,13.88,526,76.81,bayon,605.0,2.85,0
112,0.0,11.33,512,87.3,abascal,605.0,0.0,0
49117,3.17,12.67,221,83.71,gildo,605.0,0.0,0
116818,1.23,15.22,3180,78.68,samora,606.0,3.99,0
140526,0.0,8.29,398,88.44,venecia,606.0,0.0,0
25875,12.11,15.74,413,70.94,colom,607.0,0.0,0
18393,0.0,10.58,539,87.94,bulnes,608.0,0.0,0
147909,0.3,10.33,22211,88.06,ybarra,608.0,1.0,0
99100,0.0,20.27,745,67.52,orbe,610.0,10.6,0
63322,0.22,4.22,6358,95.12,izaguirre,611.0,0.25,0
46264,0.75,5.51,10601,93.04,galarza,611.0,0.44,0
1755,0.0,7.58,871,73.02,alcaide,611.0,16.99,0
1628,0.35,5.43,18805,91.14,alarcon,612.0,2.8000000000000000,0
24952,0.8,12.41,999,81.48,clavel,613.0,4.3,0
26109,0.0,2.82,284,96.83,condado,613.0,0.0,0
22311,0.0,14.21,197,85.79,cazorla,614.0,0.0,0
89852,0.0,40.57,387,58.14,michelena,614.0,1.29,0
115770,26.76,12.21,213,58.69,sablon,615.0,0.0,0
63228,0.5,6.51,998,89.18,iturralde,617.0,3.41,0
2766,0.88,4.43,7973,94.11,alvarenga,618.0,0.42,0
148664,1.17,5.43,940,65.43,zafra,619.0,26.49,0
24964,0.35,6.49,1448,92.47,clavijo,619.0,0.0,0
134842,1.1,6.41,13410,91.57,tirado,619.0,0.64,0
140656,1.19,7.6,3776,90.15,veras,620.0,0.8200000000000000,0
121555,0.0,20.36,501,79.24,seoane,621.0,0.0,0
110563,0.0,9.35,1123,80.14,regino,621.0,9.35,0
141800,0.0,2.69,3158,91.23,vivar,621.0,5.57,0
79405,0.14,6.62,4197,79.63,llanes,622.0,11.91,0
137883,0.0,8.34,3789,85.93,ugalde,622.0,4.75,0
22440,0.0,40.55,757,56.94,celio,623.0,1.72,0
103047,0.0,6.36,2800,86.29,pereda,624.0,6.04,0
117251,9.12,22.93,362,65.47,santamarina,624.0,0.0,0
25900,0.0,4.23,378,94.97,colores,624.0,0.0,0
62969,0.61,10.03,977,74.51,iriarte,626.0,12.38,0
2505,0.44,7.83,22927,91.19,aleman,626.0,0.36000000000000000,0
101672,3.1,10.99,646,80.65,pasos,627.0,2.94,0
75583,0.0,20.04,968,77.27,larin,627.0,2.17,0
136880,0.0,17.71,559,80.86,trueba,628.0,1.07,0
98648,0.24,6.13,20106,91.71,olivas,628.0,1.5700000000000000,0
46554,0.27,6.06,53822,92.26,galvan,628.0,1.1800000000000000,0
11368,0.0,5.44,1690,93.96,betancur,629.0,0.0,0
553,0.26,4.29,9854,94.9,aceves,629.0,0.37,0
62981,1.33,8.99,14114,89.0,irizarry,630.0,0.49,0
131994,0.0,3.47,173,96.53,tacuba,630.0,0.0,0
60658,0.0,23.42,269,74.72,horna,630.0,0.0,0
78186,7.4,2.6,3840,88.96,lezama,632.0,0.0,0
13820,0.0,17.26,307,73.62,bofill,632.0,8.14,0
98941,0.21,4.8,16382,94.24,ontiveros,632.0,0.47,0
5077,0.0,21.97,264,74.24,asensio,633.0,0.0,0
1191,0.38,9.91,2371,85.58,aguado,633.0,3.71,0
4651,0.26,12.08,8372,84.04,armijo,633.0,3.02,0
9113,0.66,6.4,1219,78.01,bayona,633.0,13.86,0
43653,0.56,9.39,10570,88.05,florez,633.0,1.54,0
13524,0.21,4.44,7134,94.59,bocanegra,634.0,0.5700000000000000,0
40035,0.8,5.31,1131,93.46,espaillat,635.0,0.0,0
138709,0.34,9.37,1483,89.48,valdivieso,635.0,0.34,0
91840,0.0,6.28,2006,91.23,moncayo,636.0,1.89,0
92909,2.37,37.46,969,59.55,mosso,637.0,0.0,0
140037,2.25,7.16,1731,84.75,varona,637.0,4.79,0
42786,1.53,13.92,848,66.63,figueras,638.0,16.27,0
3480,0.0,0.0,191,72.25,angelito,638.0,24.61,0
106810,0.31,4.18,12455,94.86,preciado,639.0,0.5700000000000000,0
101463,0.0,3.89,411,95.62,parral,639.0,0.0,0
130988,0.0,7.82,179,74.86,suria,639.0,17.32,0
5200,0.0,3.7,135,70.37,asmat,640.0,23.7,0
121704,0.0,19.3,114,80.7,serrat,641.0,0.0,0
74050,10.47,0.0,172,87.21,laboriel,643.0,0.0,0
113010,18.96,2.75,364,72.8,rocio,643.0,3.85,0
99789,0.0,13.94,452,81.64,othon,643.0,3.32,0
78187,0.0,7.51,1291,91.63,lezcano,643.0,0.46,0
50933,0.13,6.35,4616,92.79,gordillo,644.0,0.5,0
148862,0.23,4.2,3926,95.06,zamorano,644.0,0.28,0
75587,0.19,3.68,10887,95.32,larios,645.0,0.6700000000000000,0
99326,0.0,7.95,591,84.26,oropesa,645.0,6.94,0
92041,1.33,15.2,375,69.6,monserrat,646.0,12.27,0
50502,0.0,32.0,125,58.4,golpe,646.0,4.8,0
80765,0.41,5.57,9011,93.0,loza,646.0,0.81,0
104716,1.86,12.07,2585,81.66,pinero,647.0,3.87,0
95603,1.07,5.21,653,93.26,neris,648.0,0.0,0
1770,0.0,10.97,155,51.61,alcedo,649.0,35.48,0
45490,0.5,5.18,1390,93.67,frutos,649.0,0.36,0
21018,2.83,29.74,12824,64.57,cardoza,651.0,1.51,0
5248,0.11,2.71,21540,95.2,arreola,651.0,1.8,0
47100,0.22,4.39,13088,94.19,garibay,652.0,1.02,0
82349,0.0,13.81,746,80.16,maestre,652.0,5.09,0
138039,2.49,4.64,6426,92.23,umana,652.0,0.39,0
19855,0.0,5.13,507,94.67,calderas,652.0,0.0,0
98677,0.0,4.12,849,95.52,olivos,652.0,0.0,0
62703,1.98,30.63,1110,64.23,inda,653.0,1.98,0
106376,0.0,13.1,626,86.26,portocarrero,654.0,0.0,0
49324,1.1,24.23,454,69.82,giner,654.0,3.74,0
117736,0.0,5.69,123,78.05,satana,655.0,13.82,0
117242,0.87,6.57,8264,90.46,santacruz,655.0,1.79,0
116443,0.0,32.65,389,66.07,salgueiro,655.0,0.0,0
114622,0.0,12.24,294,68.37,royo,656.0,17.01,0
74430,0.0,9.0,911,83.1,lafuente,657.0,7.46,0
148058,0.37,5.68,1355,92.77,yepes,658.0,0.96,0
20543,3.77,6.64,557,88.87,cante,658.0,0.0,0
42432,0.0,5.44,1341,94.11,ferreyra,659.0,0.37,0
21900,1.39,13.28,1657,78.33,castillon,659.0,6.22,0
59297,0.0,6.03,199,91.96,hita,659.0,0.0,0
115478,0.0,9.16,491,80.86,ruz,661.0,8.55,0
79455,0.0,4.7,2854,94.39,loaiza,662.0,0.39,0
88684,0.0,7.82,3157,90.21,melara,663.0,1.3,0
111288,6.56,7.34,1661,84.47,requena,663.0,0.78,0
31866,0.18,7.53,10182,85.99,deluna,663.0,5.97,0
104804,0.0,11.31,1273,87.67,pintado,664.0,0.71,0
104324,0.0,5.88,408,93.14,picos,664.0,0.0,0
23033,0.36,4.95,6066,94.15,chaparro,666.0,0.39,0
76468,0.27,4.57,2911,94.95,lazcano,667.0,0.0,0
86140,7.11,13.71,197,75.63,mayi,667.0,3.55,0
139948,0.0,20.11,552,78.99,varas,668.0,0.0,0
138324,0.14,8.45,3597,85.74,uriarte,668.0,4.58,0
47219,1.4,32.6,1144,65.56,garriga,668.0,0.0,0
22721,0.2,5.93,3069,93.16,cevallos,669.0,0.49,0
4846,0.62,9.83,7877,79.84,arriola,671.0,8.48,0
140501,0.58,26.01,1042,71.79,venancio,672.0,1.34,0
150253,0.0,12.77,329,87.23,zuloaga,673.0,0.0,0
98800,0.99,8.44,604,76.66,omana,675.0,13.58,0
25974,0.0,0.0,116,96.55,comayagua,675.0,0.0,0
132951,0.0,0.91,657,99.09,tavira,675.0,0.0,0
20806,0.0,8.22,146,89.04,capriles,676.0,0.0,0
134795,0.22,3.28,9707,95.4,tinoco,676.0,0.96,0
19818,0.0,17.57,222,81.53,calatayud,678.0,0.0,0
83927,0.79,6.63,890,87.42,mansilla,679.0,4.61,0
4904,1.48,8.88,338,87.57,arteta,680.0,2.07,0
24901,0.71,4.18,2798,91.92,claros,680.0,3.0,0
141319,0.0,40.34,357,55.18,vilela,680.0,3.64,0
58766,0.12,9.63,4238,87.68,higuera,681.0,1.79,0
86212,7.65,11.76,170,80.59,mazara,683.0,0.0,0
19457,1.6,15.52,2506,77.49,caba,684.0,4.83,0
148479,0.0,7.04,142,92.25,yupanqui,684.0,0.0,0
3578,0.0,6.93,592,67.06,aniceto,684.0,24.16,0
1120,0.0,19.4,134,73.13,agis,686.0,5.97,0
45566,1.21,7.24,994,72.74,fuertes,687.0,17.3,0
90827,0.73,10.36,2896,85.57,mirabal,688.0,2.83,0
4869,0.0,4.53,861,94.19,arroyos,689.0,0.58,0
135746,0.47,8.18,16795,90.4,torrez,689.0,0.5700000000000000,0
20554,1.09,17.35,732,80.05,cantera,689.0,1.09,0
24715,1.43,8.75,1325,85.36,cirilo,689.0,3.85,0
79925,2.92,18.26,1265,77.94,lona,690.0,0.0,0
35134,1.17,32.09,2823,63.76,domingues,690.0,1.7000000000000000,0
97876,1.41,9.88,2337,85.19,ocon,691.0,2.91,0
116652,0.0,6.16,2012,87.67,salvatierra,691.0,5.57,0
84160,0.25,3.18,5669,89.95,maravilla,692.0,6.08,0
61667,0.0,0.0,165,99.39,humala,693.0,0.0,0
117551,0.0,6.09,115,52.17,sargento,694.0,39.13,0
83959,7.38,14.75,122,77.87,manteca,696.0,0.0,0
136541,0.95,15.97,1259,82.45,trigo,696.0,0.0,0
20263,0.83,11.79,967,82.21,campillo,696.0,4.03,0
5389,0.0,45.9,122,50.82,atala,696.0,0.0,0
95351,1.19,7.05,18413,91.06,negron,696.0,0.36,0
135017,3.27,8.87,7056,86.75,tobar,697.0,0.65,0
46262,0.0,7.56,238,91.6,galarraga,698.0,0.0,0
141799,0.22,5.88,2227,93.44,vivanco,698.0,0.22,0
133543,0.21,5.29,10569,93.61,terrazas,700.0,0.71,0
18140,0.0,4.36,2635,80.53,buendia,701.0,12.87,0
136755,0.48,7.07,2943,90.93,troncoso,701.0,1.26,0
100752,0.13,3.9,7084,92.21,palomares,702.0,3.49,0
25493,0.72,9.01,2919,88.9,coello,703.0,0.86,0
49301,0.0,13.85,2975,79.97,gimenez,703.0,5.21,0
150165,0.0,14.38,146,60.96,zubiri,704.0,21.92,0
101487,4.85,10.97,2207,78.48,parrilla,704.0,4.8,0
99945,0.53,5.47,7698,93.41,ovalle,704.0,0.34000000000000000,0
45895,5.89,20.73,492,69.31,fuster,706.0,3.66,0
93145,0.0,13.31,661,82.9,moyano,706.0,3.18,0
111012,1.07,6.78,1489,62.86,remigio,707.0,26.33,0
117496,0.35,4.43,6207,94.57,saravia,708.0,0.43,0
23818,0.0,1.8,334,98.2,chimborazo,708.0,0.0,0
113795,4.23,9.05,3049,85.63,rondon,709.0,0.0,0
57607,0.0,4.77,2431,94.86,henao,709.0,0.0,0
4095,0.0,5.98,2157,78.58,arboleda,710.0,13.95,0
7226,0.56,4.07,885,71.64,balmaceda,711.0,22.26,0
84057,0.26,26.37,13635,71.88,manzo,711.0,1.06,0
88272,0.37,10.97,4620,84.09,medel,712.0,4.05,0
11102,1.29,6.14,12451,91.89,berrios,712.0,0.35000000000000000,0
132013,0.0,5.4,2610,75.48,tadeo,712.0,16.93,0
28480,10.0,4.0,300,71.33,cuero,713.0,11.67,0
46901,0.84,7.29,6420,84.64,garces,713.0,6.4,0
6134,0.4,4.83,1242,91.71,azcona,713.0,3.06,0
84188,9.21,9.59,4256,79.96,marcano,713.0,0.0,0
1932,3.29,11.03,517,79.11,alfonzo,714.0,5.8,0
4475,0.19,8.28,8518,90.74,arguello,714.0,0.59,0
43658,0.0,40.36,555,56.04,floriano,714.0,2.16,0
50630,5.57,25.63,359,52.37,goni,715.0,15.32,0
92493,0.0,7.27,1155,91.08,morera,715.0,1.13,0
39941,0.0,8.98,590,87.46,escovedo,716.0,2.2,0
86213,0.0,33.33,147,63.27,mazari,716.0,0.0,0
100933,0.18,3.47,10340,95.78,paniagua,718.0,0.45000000000000000,0
135585,0.0,7.36,1168,90.15,toral,720.0,2.05,0
80304,1.66,22.52,302,72.85,lores,721.0,2.98,0
135685,0.0,5.92,152,91.45,torquemada,722.0,0.0,0
108326,1.33,5.61,34468,91.52,quinones,723.0,1.29,0
92042,3.38,10.39,770,84.42,monserrate,723.0,1.43,0
45975,0.0,4.72,678,94.4,gabino,723.0,0.0,0
106886,0.0,9.56,565,73.81,presa,723.0,15.4,0
95441,0.28,12.19,2125,86.87,neira,727.0,0.38,0
91091,0.0,0.0,176,96.59,mineros,728.0,0.0,0
141354,0.0,5.8,414,93.96,villagra,729.0,0.0,0
97838,2.49,18.91,201,77.11,ocha,729.0,0.0,0
45947,2.32,12.77,3148,81.1,gabaldon,730.0,3.21,0
109934,0.0,6.19,1988,81.99,ravelo,731.0,9.76,0
120974,0.77,11.44,3871,85.74,segarra,731.0,1.81,0
20227,0.4,11.25,5709,85.88,campa,732.0,2.2200000000000000,0
141446,0.42,8.37,1195,71.05,villaverde,734.0,16.740000000000000,0
40070,0.53,2.44,15924,96.51,espinal,734.0,0.44,0
142906,3.07,41.89,912,53.84,walle,735.0,0.77,0
93170,0.0,6.47,464,91.38,moz,735.0,0.0,0
98731,5.92,15.13,152,74.34,olona,736.0,3.95,0
2342,1.12,23.31,978,67.08,alcon,738.0,7.260000000000000,0
2239,3.01,18.91,1528,55.76,almeda,738.0,20.810000000000000,0
9027,0.0,22.92,903,74.75,bauza,739.0,1.88,0
84418,0.0,2.14,560,96.96,margarito,741.0,0.0,0
21860,0.0,25.0,164,74.39,castells,743.0,0.0,0
28419,0.0,26.69,251,70.12,cuc,746.0,2.79,0
52968,0.12,2.6,6006,97.04,guadarrama,748.0,0.0,0
148994,0.25,4.04,20992,93.28,zarate,749.0,2.21,0
21083,0.75,17.72,4774,74.55,carillo,750.0,6.2,0
16386,0.6,9.77,2181,89.23,brenes,751.0,0.0,0
24049,0.0,0.0,573,99.3,cholula,754.0,0.0,0
5241,0.0,21.24,885,75.37,aros,756.0,1.13,0
1752,0.0,7.78,270,90.74,alburquerque,757.0,0.0,0
1646,5.8,6.28,207,76.33,alay,758.0,11.59,0
102906,0.0,0.0,133,96.99,pensamiento,758.0,0.0,0
116916,1.18,10.44,7883,87.07,sanches,758.0,0.99,0
64507,0.8,6.7,2641,91.9,jeronimo,759.0,0.0,0
26667,0.7,17.05,1431,77.57,corella,761.0,4.2,0
21370,0.8,11.68,4126,86.74,carrero,762.0,0.53,0
102994,0.53,8.37,1314,89.73,pequeno,762.0,0.84,0
111298,0.0,30.57,314,66.88,resa,763.0,0.0,0
104483,1.01,23.31,592,75.0,pietri,763.0,0.0,0
141424,0.0,7.04,1136,90.23,villarroel,765.0,1.94,0
24510,0.0,9.77,266,89.85,cienega,765.0,0.0,0
99210,0.0,12.11,380,71.32,oria,766.0,15.53,0
90640,0.0,4.53,243,95.06,minera,767.0,0.0,0
100621,0.0,15.48,491,82.89,palestino,769.0,0.0,0
117312,0.72,5.55,1118,87.03,santillana,769.0,5.99,0
42058,0.0,19.86,428,79.21,feliu,769.0,0.0,0
134457,0.6,4.34,1499,84.59,tiburcio,770.0,10.21,0
56570,0.0,13.11,122,75.41,haz,772.0,8.2,0
49479,0.81,9.3,15786,84.82,giron,772.0,4.45,0
91891,0.16,4.9,18620,93.76,mondragon,774.0,0.9,0
40602,0.0,0.0,181,91.16,eulogio,774.0,8.29,0
8677,0.0,48.12,133,51.13,bastar,776.0,0.0,0
49499,0.0,27.4,146,65.75,gisbert,778.0,6.16,0
91854,2.09,8.62,383,87.99,monclova,779.0,0.0,0
76940,0.0,3.93,687,79.91,legarda,779.0,13.83,0
90706,0.0,14.18,134,85.82,ministro,779.0,0.0,0
39881,0.59,4.91,3055,81.18,escalona,779.0,12.14,0
45107,0.48,7.83,16911,87.77,frias,782.0,3.35,0
23030,0.39,8.15,15865,90.17,chapa,782.0,1.1200000000000000,0
124468,0.0,6.42,1588,92.57,siqueiros,783.0,0.57,0
58048,0.0,10.57,435,87.13,hermenegildo,784.0,1.61,0
76756,0.0,16.42,134,83.58,lecuona,786.0,0.0,0
138373,0.0,7.88,2360,91.1,urrea,786.0,0.59,0
35284,3.09,19.97,2884,75.62,donis,787.0,0.97,0
104674,0.0,3.96,278,93.88,pincay,789.0,0.0,0
101024,1.95,3.4,2467,79.98,pantaleon,790.0,13.74,0
111356,1.25,11.16,3199,86.93,resto,790.0,0.41,0
20086,0.12,5.46,10032,93.87,calvillo,791.0,0.35,0
7165,5.52,38.26,562,55.69,balle,792.0,0.0,0
28928,0.0,16.26,123,54.47,cuz,792.0,28.46,0
90845,0.0,14.78,548,54.2,miralles,793.0,30.29,0
50101,0.81,17.76,3203,80.05,godina,793.0,0.85,0
112493,5.15,33.09,544,59.38,ripoll,794.0,0.92,0
46691,1.51,10.57,662,60.73,gandia,795.0,24.62,0
22597,0.21,6.25,5726,91.62,cerna,796.0,1.73,0
82292,0.0,24.62,528,56.44,madrazo,796.0,15.34,0
148538,0.0,7.76,490,91.63,zabaleta,797.0,0.0,0
23097,6.59,32.56,258,59.3,chardon,798.0,0.0,0
1727,0.0,8.23,328,90.85,albizu,799.0,0.0,0
96047,0.68,3.63,1183,86.81,nicasio,800.0,8.62,0
115969,1.6,8.17,3745,87.29,saez,803.0,2.6400000000000000,0
21676,1.59,6.35,315,82.22,casilla,804.0,9.84,0
92063,0.0,8.83,725,73.24,montalban,804.0,15.86,0
92194,0.91,12.55,2200,75.32,montilla,805.0,10.91,0
19942,0.2,4.06,4458,92.71,calixto,805.0,2.6500000000000000,0
23163,0.0,15.38,130,83.85,charro,806.0,0.0,0
100762,0.45,6.42,7478,87.84,palomo,806.0,4.46,0
4240,0.26,12.5,11280,85.04,apodaca,806.0,1.68,0
110516,0.23,5.42,12931,90.36,regalado,807.0,3.6500000000000000,0
130415,2.26,6.59,5921,87.2,suazo,807.0,3.35,0
98921,0.29,4.32,3099,94.19,onofre,807.0,0.84,0
52971,0.0,3.42,848,96.23,guadiana,808.0,0.0,0
2637,0.0,0.0,172,98.84,altagracia,808.0,0.0,0
111101,0.33,7.62,20143,90.48,rendon,810.0,1.16,0
9135,0.0,8.33,1068,72.47,baza,813.0,13.95,0
132666,0.0,14.08,142,58.45,tarifa,813.0,22.54,0
104811,0.0,7.6,1907,84.22,pintor,813.0,6.87,0
15725,0.0,9.96,482,87.97,bracho,816.0,1.04,0
95075,0.0,6.34,836,89.83,navia,816.0,2.99,0
138757,1.27,17.55,1897,71.48,valeriano,818.0,9.23,0
106421,0.0,30.97,113,53.98,poso,818.0,8.85,0
89203,6.87,17.6,233,74.25,meran,820.0,0.0,0
23148,0.9,17.54,667,79.16,charo,822.0,1.35,0
53007,0.21,3.45,12656,96.05,guardado,822.0,0.19,0
94303,0.0,10.42,518,87.64,naba,823.0,1.16,0
100359,0.29,6.0,10433,90.19,paez,827.0,3.16,0
114425,0.0,45.31,128,54.69,rougemont,828.0,0.0,0
81208,4.92,6.85,1241,87.19,lule,829.0,0.48,0
24640,0.0,30.45,266,64.29,cintra,830.0,0.0,0
131950,0.0,6.7,1374,67.47,tabora,831.0,22.85,0
100544,0.16,3.57,5793,91.32,palafox,831.0,4.03,0
148879,0.14,4.35,11384,94.68,zamudio,832.0,0.71,0
108206,0.0,7.92,808,75.0,quero,832.0,13.99,0
7180,0.0,16.1,919,81.28,ballester,834.0,1.63,0
6173,0.0,3.07,684,66.52,azucena,835.0,29.97,0
124082,0.81,15.7,3848,71.96,silverio,835.0,11.02,0
5829,0.15,3.54,36922,95.83,avalos,837.0,0.36,0
46311,0.34,10.55,3204,88.17,galeano,837.0,0.78,0
57807,2.11,3.53,15657,93.79,henriquez,837.0,0.36,0
40037,0.0,5.19,4127,88.3,espana,838.0,5.52,0
5869,1.9,34.75,895,52.29,avena,838.0,10.17,0
28625,1.96,8.58,408,75.98,cuna,838.0,12.75,0
28357,0.87,6.78,2863,89.14,cuadra,838.0,3.0,0
114253,0.0,35.17,489,63.19,rossy,839.0,0.0,0
40069,0.0,8.63,1101,50.05,espina,840.0,36.51,0
139930,0.0,2.74,1462,96.92,vaquero,840.0,0.0,0
97631,0.68,5.82,3404,89.92,obando,840.0,3.11,0
97242,0.23,7.1,4281,92.15,novoa,841.0,0.35,0
24953,2.82,28.23,496,66.13,clavell,843.0,1.01,0
102822,0.0,15.29,340,83.82,peniche,843.0,0.0,0
24541,0.27,4.24,6325,94.89,cifuentes,844.0,0.43,0
110053,4.49,26.92,156,64.1,rayna,845.0,0.0,0
46159,2.69,31.64,670,55.52,gago,845.0,7.91,0
44577,1.21,47.39,1243,50.52,franceschi,845.0,0.0,0
8155,2.48,31.27,323,58.51,barral,847.0,5.88,0
22746,0.0,28.22,163,68.71,chabrier,847.0,0.0,0
79119,0.89,2.84,3139,96.08,liriano,849.0,0.0,0
102424,0.3,4.55,12748,94.09,pedraza,849.0,0.86,0
6965,0.0,47.26,529,51.04,balbi,850.0,0.0,0
81274,0.0,28.67,143,57.34,lunas,851.0,11.89,0
39879,0.88,4.72,6616,92.97,escalera,851.0,1.09,0
148418,0.0,36.53,323,62.85,yrigoyen,853.0,0.0,0
13456,0.0,3.9,4566,90.39,bobadilla,857.0,4.66,0
96321,0.0,18.78,181,72.38,nieve,859.0,7.73,0
8513,8.03,24.09,137,64.23,basanta,860.0,0.0,0
10295,0.21,8.13,12648,89.57,benavidez,863.0,1.8,0
24908,0.0,34.95,329,62.61,clase,863.0,0.0,0
24683,1.24,15.11,887,82.41,ciprian,863.0,0.9,0
35104,1.09,12.85,1657,85.4,domenech,864.0,0.36,0
17283,0.0,10.49,162,70.37,briz,866.0,15.43,0
89501,1.29,16.73,1243,78.68,mesta,866.0,2.49,0
75662,0.41,13.9,1468,84.74,larrea,867.0,0.61,0
92025,0.16,5.24,14673,93.29,monroy,867.0,1.15,0
51588,0.42,27.07,2859,70.34,granda,871.0,1.54,0
102441,4.99,23.43,922,63.67,pedroso,871.0,6.62,0
92136,0.25,7.66,8106,82.33,montemayor,872.0,9.13,0
9139,0.35,14.04,8104,84.69,bazan,874.0,0.76,0
84474,0.0,9.61,541,88.91,marichal,875.0,0.0,0
8163,1.0,24.72,2808,72.04,barranco,880.0,1.67,0
8176,0.18,3.98,18030,95.07,barraza,882.0,0.56,0
84470,0.0,36.32,234,61.54,marias,882.0,0.0,0
138803,0.53,4.3,11901,94.41,valladares,882.0,0.65,0
113066,0.39,7.12,11327,91.37,rodas,884.0,0.87,0
11363,0.96,4.34,1981,94.5,betances,885.0,0.0,0
92122,0.59,7.53,1687,84.59,montejo,886.0,6.82,0
63960,4.8,21.6,125,53.6,jaque,887.0,14.4,0
141128,0.0,13.19,235,85.96,videla,889.0,0.0,0
10440,7.38,10.07,149,82.55,benicio,889.0,0.0,0
84039,0.4,9.08,7480,88.84,manzanares,890.0,1.2400000000000000,0
103005,0.33,5.84,14593,92.9,perales,890.0,0.76,0
13471,0.0,49.61,129,50.39,bobbio,892.0,0.0,0
20403,0.53,8.51,3619,88.15,canela,893.0,2.27,0
35337,0.0,11.73,963,87.54,donoso,893.0,0.0,0
101772,0.0,8.64,405,90.86,pastora,895.0,0.0,0
52305,0.12,7.71,7678,90.53,grijalva,895.0,1.18,0
1736,0.0,7.66,718,87.19,albornoz,896.0,4.32,0
40975,0.0,42.8,521,53.17,falconi,897.0,2.88,0
104742,0.0,9.65,746,89.41,pinilla,900.0,0.0,0
20116,0.17,3.69,11154,95.61,camarena,901.0,0.36,0
7878,0.0,16.5,200,75.0,barea,902.0,6.5,0
85576,0.0,28.07,171,69.59,mateu,902.0,0.0,0
133208,0.5,3.12,14240,96.02,tejeda,903.0,0.2,0
34644,3.09,25.77,194,70.62,diz,905.0,0.0,0
117497,0.0,30.41,148,58.78,saray,906.0,10.14,0
96502,0.0,11.11,216,81.94,nira,906.0,2.31,0
20409,0.0,4.38,754,93.77,canelo,906.0,0.0,0
138592,0.0,24.48,241,71.37,vaga,907.0,2.07,0
85056,0.0,24.06,636,65.88,martos,909.0,4.4,0
117808,0.16,3.77,30374,95.46,saucedo,910.0,0.44,0
85051,0.0,24.24,396,74.49,martorell,910.0,0.0,0
125777,1.02,3.91,588,52.55,soberano,912.0,36.22,0
2491,0.49,5.09,1845,93.93,aldama,913.0,0.0,0
92193,0.63,9.27,3000,88.87,montijo,913.0,0.97,0
104703,0.0,4.73,6065,94.61,pinedo,913.0,0.25,0
80747,0.34,9.81,12232,88.42,loya,914.0,1.12,0
46577,0.61,7.62,1313,91.62,gamarra,915.0,0.0,0
98785,0.14,4.29,27551,95.08,olvera,915.0,0.37,0
92169,0.0,3.68,2172,95.76,montesinos,916.0,0.32,0
123997,7.56,15.55,714,75.63,siles,916.0,0.0,0
7966,0.0,13.85,130,83.85,barinas,917.0,0.0,0
99065,1.94,5.0,5455,91.05,oquendo,919.0,1.74,0
2846,7.09,10.64,141,68.09,amable,926.0,13.48,0
7188,1.15,24.57,1563,71.27,balli,931.0,2.43,0
75925,0.0,41.98,4026,50.92,latorre,931.0,5.46,0
84907,5.67,19.5,723,73.58,martes,932.0,0.0,0
113722,0.0,22.19,329,75.08,romeu,933.0,0.0,0
133263,0.76,20.61,5230,75.41,telles,934.0,2.13,0
97957,0.0,19.21,203,77.83,odio,935.0,0.0,0
77015,0.0,3.66,437,96.11,leguizamo,935.0,0.0,0
131941,0.0,7.96,201,91.54,tablas,935.0,0.0,0
135653,0.0,17.82,202,81.68,torna,938.0,0.0,0
126021,2.31,26.15,260,59.23,solas,939.0,10.38,0
102730,0.0,5.17,1160,86.55,penafiel,942.0,7.24,0
111208,0.0,20.17,580,78.1,renta,942.0,0.0,0
99224,0.0,6.61,1483,92.58,orihuela,942.0,0.74,0
9567,0.0,6.82,3429,91.51,bedoya,943.0,1.2,0
150331,0.42,4.57,4770,93.88,zurita,944.0,0.9,0
113761,0.8,5.46,623,60.35,romualdo,947.0,29.21,0
4685,0.0,41.27,395,52.41,arnau,947.0,5.06,0
103054,0.0,6.24,721,89.46,peregrina,950.0,3.88,0
22854,0.0,34.22,187,59.89,chale,950.0,2.67,0
149469,0.22,4.07,29252,94.86,zepeda,951.0,0.6700000000000000,0
21464,0.0,16.67,192,65.1,cartas,952.0,17.71,0
